cat__alert_green,cat__alert_orange,cat__alert_red,cat__alert_yellow,cat__net_ak,cat__net_at,cat__net_ci,cat__net_duputel,cat__net_hv,cat__net_nc,cat__net_nn,cat__net_official,cat__net_pt,cat__net_us,cat__net_uw,cat__magType_Mi,cat__magType_mb,cat__magType_md,cat__magType_ml,cat__magType_ms,cat__magType_mw,cat__magType_mwb,cat__magType_mwc,cat__magType_mww,cat__continent_Africa,cat__continent_Asia,cat__continent_Europe,cat__continent_North America,cat__continent_Oceania,cat__continent_South America,cat__country_Afghanistan,cat__country_Algeria,cat__country_Antarctica,cat__country_Argentina,cat__country_Azerbaijan,cat__country_Bolivia,cat__country_Botswana,cat__country_Brazil,cat__country_Canada,cat__country_Chile,cat__country_Colombia,cat__country_Costa Rica,cat__country_Ecuador,cat__country_El Salvador,cat__country_Fiji,cat__country_Greece,cat__country_Guatemala,cat__country_Haiti,cat__country_Iceland,cat__country_India,cat__country_Indonesia,cat__country_Iran,cat__country_Italy,cat__country_Japan,cat__country_Kyrgyzstan,cat__country_Martinique,cat__country_Mexico,cat__country_Mongolia,cat__country_Mozambique,cat__country_Myanmar,cat__country_Nepal,cat__country_New Zealand,cat__country_Nicaragua,cat__country_Pakistan,cat__country_Panama,cat__country_Papua New Guinea,cat__country_People's Republic of China,cat__country_Peru,cat__country_Philippines,cat__country_Russia,cat__country_Russian Federation (the),cat__country_Saudi Arabia,cat__country_Solomon Islands,cat__country_South Georgia and the South Sandwich Islands,cat__country_Taiwan,cat__country_Tajikistan,cat__country_Tanzania,cat__country_Tonga,cat__country_Trinidad and Tobago,cat__country_Turkey,cat__country_Turkiye,cat__country_Turkmenistan,cat__country_United Kingdom of Great Britain and Northern Ireland (the),cat__country_United States of America,cat__country_Vanuatu,cat__country_Venezuela,cat__Magnitude_Category_High,cat__Magnitude_Category_Severe,cat__Depth_Category_Deep,cat__Depth_Category_Intermediate,cat__Depth_Category_Shallow,num__magnitude,num__cdi,num__mmi,num__tsunami,num__sig,num__nst,num__dmin,num__gap,num__depth,num__latitude,num__longitude,num__Year,num__Month,num__Day,num__Hour,num__Energy_Index,num__Tsunami_Flag,num__High_Alert,num__Years_Ago,Damage_Level
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.09168155972595068,-1.083458632089272,-0.7165418752156771,1.4411533842457842,-0.3842676927163777,-0.8116226461816495,3.4548192619532156,-0.16088923455229953,-0.49440873059360857,-2.4259299015139026,-0.8392867893885911,0.3689617933587232,1.2655614984345243,0.08382234468468379,-1.2910412090633947,-0.09844051274208883,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7767243472174793,0.719801227143913,0.6788658661975207,1.4411533842457842,-0.4141034278192324,-0.8116226461816495,-0.23607355551453502,0.41279464609130867,-0.3641573427032539,-1.3000621402708459,-1.0475945224764645,0.3689617933587232,0.978651160997543,1.854716950699128,1.6072441407253462,-0.10529653060662172,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36501363193506575,0.719801227143913,-1.414245745922276,1.4411533842457842,0.07984374221691734,-0.8116226461816495,1.371935710673036,-0.44773117487410363,-0.3029705486267514,1.233664364596238,0.7935171363650922,0.3689617933587232,0.978651160997543,1.1463591082933502,0.7377585357887239,-0.08786444669010253,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7767243472174793,1.320887846888308,-0.7165418752156771,1.4411533842457842,-0.5168709598401763,-0.8116226461816495,0.41253522412414906,0.9455011066889449,-0.49838587220858116,0.8180219931556371,-1.3780292792547557,0.3689617933587232,0.978651160997543,0.4380012658875726,0.7377585357887239,-0.10529653060662172,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3200291555564609,-1.083458632089272,-0.018838004509078264,1.4411533842457842,-0.4538844079563719,-0.8116226461816495,2.2512252914034545,-0.4887085949200757,-0.3029705486267514,-0.40425072613557506,0.8809812777100337,0.3689617933587232,0.978651160997543,0.08382234468468379,-0.2766413366373354,-0.10154400076595826,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36501363193506575,1.6214311567605055,1.3765697369041194,1.4411533842457842,0.8091617113978096,-0.8116226461816495,0.9742767564897953,-0.3657763347821596,-0.4250382028093739,0.2090174892436681,0.6185547877973732,0.3689617933587232,0.978651160997543,-0.03423729571627915,-1.7257840115317058,-0.08786444669010253,1.4411533842457842,5.101669043266824,-0.36896179335873047,3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7767243472174793,0.4192579172717156,-0.018838004509078264,-0.6938886664887108,-0.5201860415182712,-0.8116226461816495,0.41446560739688326,0.7815914265050569,-0.26472880232893736,1.172000202714912,-0.2404563492537571,0.3689617933587232,0.978651160997543,-0.38841621691916794,0.1581014658309757,-0.10529653060662172,-0.6938886664887108,-0.19601428307463395,-0.36896179335873047,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5483767513869691,-1.083458632089272,-2.1119496166288747,-0.6938886664887108,-0.5201860415182712,-0.8116226461816495,0.8845139343076559,-0.40675375482813164,3.8118413530180404,1.8363615807958253,0.8627134507202674,0.3689617933587232,0.978651160997543,-1.6870722613297602,-1.2910412090633947,-0.10374110202934324,-0.6938886664887108,-0.19601428307463395,-0.36896179335873047,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0050719430479875,-1.083458632089272,-1.414245745922276,1.4411533842457842,-0.6561043903201648,-0.8116226461816495,0.2817517573964085,0.003020445631588531,-0.2529503444692106,-1.3238562798600215,-1.9571662354123704,0.3689617933587232,0.6917408235605618,1.7366573102981648,-1.0012126740845206,-0.10639768971081662,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3200291555564609,1.0203445370161106,0.6788658661975207,-0.6938886664887108,0.5207496054035476,-0.8116226461816495,3.0084181301334363,-0.16088923455229953,-0.47888258159669606,0.8590137284251487,0.11938918315458495,0.3689617933587232,0.6917408235605618,1.5005380294962392,-0.7113841391056466,-0.10154400076595826,-0.6938886664887108,5.101669043266824,-0.36896179335873047,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36501363193506575,1.320887846888308,0.6788658661975207,1.4411533842457842,-0.01629362644783663,-0.8116226461816495,1.6026165117647704,-0.16088923455229953,-0.26472880232893736,-0.7571019635008566,-1.073056211218331,0.3689617933587232,0.6917408235605618,1.1463591082933502,0.5928442682992868,-0.08786444669010253,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.735099206918121,0.4192579172717156,1.3765697369041194,-0.6938886664887108,3.8689821002794615,-0.8116226461816495,2.9514718235877777,-0.16088923455229953,-0.4559375338180076,0.8503172596615014,0.11935256233591082,0.3689617933587232,0.6917408235605618,1.0282994678923874,-0.13172706914789836,0.05935033543349782,-0.6938886664887108,5.101669043266824,-0.36896179335873047,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0050719430479875,-1.083458632089272,-0.018838004509078264,1.4411533842457842,-0.6561043903201648,-0.8116226461816495,-0.1882965695143641,0.12595270576950457,-0.41769578752019354,1.7746711228966392,-1.9268816700158165,0.3689617933587232,0.6917408235605618,-1.3328933401268714,-1.4359554765528317,-0.10639768971081662,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0050719430479875,0.4192579172717156,-2.1119496166288747,-0.6938886664887108,-0.36106212096971296,-0.8116226461816495,1.037979404490023,0.2079075458614486,2.5039736296328,0.9625148547214813,0.7438831523574663,0.3689617933587232,0.6917408235605618,-1.3328933401268714,-1.7257840115317058,-0.10639768971081662,-0.6938886664887108,-0.19601428307463395,-0.36896179335873047,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0050719430479875,0.11871460739951803,-0.7165418752156771,-0.6938886664887108,-0.5964329201144554,-0.8116226461816495,0.9515947530351685,-0.40675375482813164,0.28595234435958494,-0.44160609779246873,0.6535063784575132,0.3689617933587232,0.6917408235605618,-1.6870722613297602,-0.13172706914789836,-0.10639768971081662,-0.6938886664887108,-0.19601428307463395,-0.36896179335873047,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.13666603610455752,0.4192579172717156,-0.018838004509078264,-0.6938886664887108,-0.2980755690859086,-0.8116226461816495,-0.24186470533273757,1.3142978871026931,-0.34886064418412827,1.7739085383787037,-1.9308247953753788,0.3689617933587232,0.40483048612358047,1.7366573102981648,0.5928442682992868,-0.09405671938908627,-0.6938886664887108,-0.19601428307463395,-0.36896179335873047,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0050719430479875,1.6214311567605055,0.6788658661975207,1.4411533842457842,-0.5235011231963662,-0.8116226461816495,-0.5430044958792695,-0.8575053753338238,-0.5079463087830347,-1.7298855784858609,1.0446763371833654,0.3689617933587232,0.40483048612358047,0.08382234468468379,-1.4359554765528317,-0.10639768971081662,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5483767513869691,0.11871460739951803,-0.7165418752156771,1.4411533842457842,-0.4406240812439921,-0.8116226461816495,1.2623864599453714,0.043997865677560546,-0.47888258159669606,0.05475753532988302,-1.1044709121121077,0.3689617933587232,0.40483048612358047,-0.27035657651820505,0.4479300008098498,-0.10374110202934324,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0050719430479875,0.719801227143913,0.6788658661975207,1.4411533842457842,-0.5135558781620813,0.14683188602060984,-0.5430044958792695,-0.03795697441438348,-0.440640835298882,-1.7287586062918678,1.0462518840332986,0.3689617933587232,0.11792014868659918,0.6741205466894985,-1.0012126740845206,-0.10639768971081662,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8217088235960842,-1.083458632089272,-0.018838004509078264,1.4411533842457842,-0.09254050504402081,0.8541629600039367,-0.5430044958792695,0.9045236866429729,-0.4865309308562588,-2.4482552206769066,-0.6519917413971515,0.3689617933587232,0.11792014868659918,-0.03423729571627915,0.30301573332041276,-0.06676242065595232,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7767243472174793,0.11871460739951803,-0.018838004509078264,-0.6938886664887108,-0.5765424300458857,-0.22985330130778903,-0.5430044958792695,-0.28382149469021556,-0.1423552141759324,-0.3886008389349899,0.836482724786244,0.3689617933587232,0.11792014868659918,-0.9787144189239827,1.172501338257035,-0.10529653060662172,-0.6938886664887108,-0.19601428307463395,-0.36896179335873047,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8217088235960842,-1.083458632089272,-1.414245745922276,1.4411533842457842,-0.09254050504402081,-0.321931902654731,-0.5430044958792695,0.12595270576950457,2.3777758668500137,-0.3092619964778708,0.8724307423730986,0.3689617933587232,0.11792014868659918,-0.9787144189239827,0.8826728032781609,-0.06676242065595232,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7767243472174793,-1.083458632089272,0.6788658661975207,1.4411533842457842,-0.5898027567582654,-0.34704424847662424,-0.5430044958792695,-0.20186665459827155,-0.49417928011582163,0.2398739879152011,-0.8012343521983932,0.3689617933587232,-0.1689901887503821,1.0282994678923874,1.4623298732359091,-0.10529653060662172,1.4411533842457842,-0.19601428307463395,-0.36896179335873047,1
